HourUTC,HourDK,PriceArea,CentralPowerMWh,LocalPowerMWh,CommercialPowerMWh,LocalPowerSelfConMWh,OffshoreWindLt100MW_MWh,OffshoreWindGe100MW_MWh,OnshoreWindLt50kW_MWh,OnshoreWindGe50kW_MWh,HydroPowerMWh,SolarPowerLt10kW_MWh,SolarPowerGe10Lt40kW_MWh,SolarPowerGe40kW_MWh,SolarPowerSelfConMWh,UnknownProdMWh,ExchangeNO_MWh,ExchangeSE_MWh,ExchangeGE_MWh,ExchangeNL_MWh,ExchangeGB_MWh,ExchangeGreatBelt_MWh,GrossConsumptionMWh,GridLossTransmissionMWh,GridLossInterconnectorsMWh,GridLossDistributionMWh,PowerToHeatMWh
2026-08-24T04:00:00,2026-08-24T06:00:00,DK1,387.267522,84.650902,58.915022,52.659592,6.941114,656.210281,0.349276,237.646168,0.973786,3.691846,1.931382,47.311235,2.646723,7.871532,1352.8297,715.238,-2463.02,619.756,539.612617,66.8,2380.282698,60.283989,14.8345,83.660267,32.267971
2026-08-24T03:00:00,2026-08-24T05:00:00,DK1,384.203844,73.239264,59.895925,47.356089,11.887632,790.857608,0.68885,317.098866,0.953901,0.495902,0.215022,2.067829,0.138938,2.937745,1336.3086,716.251,-2408.58,636.1,36.20568,52.2,2060.522695,60.111446,15.7406,77.191599,31.584979
2026-08-24T02:00:00,2026-08-24T04:00:00,DK1,365.535581,72.569172,57.650519,46.230507,18.009766,909.204557,0.898024,351.914541,0.95377,0.330728,0.082969,1.910225,0.116196,1.178555,1195.2365,716.31,-1208.2,-26.938,-651.264459,115.0,1966.729151,56.583399,10.0895,74.260018,39.137469
2026-08-24T01:00:00,2026-08-24T03:00:00,DK1,380.076124,71.958456,56.669653,46.26509,18.969487,968.177425,1.004636,365.979884,0.974787,0.336635,0.078973,2.43752,0.142656,2.445556,1273.5188,715.826,-298.07,-600.512,-1081.016303,100.6,2025.863379,59.190093,16.2586,72.306048,36.277138
2026-08-24T00:00:00,2026-08-24T02:00:00,DK1,375.044377,71.523773,57.407627,48.579556,25.839029,1147.281739,1.484906,461.945148,0.979023,0.329329,0.093662,3.105299,0.176415,0.883183,1228.9152,717.018,-200.45,-644.711,-1317.092671,108.6,2086.952595,64.136586,17.9914,81.814101,36.531843
2026-08-23T23:00:00,2026-08-24T01:00:00,DK1,366.723512,82.349783,57.999894,51.22654,33.613062,1246.444545,1.990305,530.364416,0.965078,0.432834,0.075413,3.242921,0.187558,0.95282,1303.6544,703.387,-496.34,-631.436,-1159.010655,56.5,2153.323426,68.454612,17.5658,84.135455,31.40856
2026-08-23T22:00:00,2026-08-24T00:00:00,DK1,377.963279,79.908579,59.797694,49.654789,33.444585,1222.717114,2.132879,565.402168,1.002075,0.455267,0.105806,2.950636,0.175585,4.275494,1310.6457,701.792,-432.02,-661.641,-1172.741533,43.6,2189.621117,64.590143,18.7311,89.193227,32.91286
2026-08-23T21:00:00,2026-08-23T23:00:00,DK1,376.775638,78.44019,59.945825,49.305244,36.069396,1180.316903,2.197869,592.876682,1.021599,0.569744,0.149865,4.205867,0.246274,4.893838,1249.9256,701.781,-296.68,-617.046,-1365.782847,127.0,2186.212687,65.892907,16.7861,91.31786,31.491508
2026-08-23T20:00:00,2026-08-23T22:00:00,DK1,380.762224,79.723868,61.860992,49.0695,33.271708,1102.333412,2.372922,610.976216,1.018055,0.743835,0.405131,39.804586,2.047678,7.090254,1338.3442,703.096,-54.45,-661.142,-1449.819988,13.4,2260.908593,65.727824,18.6023,91.055177,29.412096
2026-08-23T19:00:00,2026-08-23T21:00:00,DK1,385.964259,89.444642,62.394109,50.337196,31.601636,1035.658095,2.430074,603.04802,1.021385,1.436512,0.883036,104.167747,5.324365,5.905435,1264.2502,702.565,11.9,-682.664,-1366.25945,79.1,2388.508261,65.673922,19.7642,94.90246,26.767362
2026-08-23T18:00:00,2026-08-23T20:00:00,DK1,388.239316,91.730213,62.34545,56.218998,24.830502,1067.824372,2.93059,594.499217,1.00884,3.011926,1.784444,114.821225,5.98088,8.726835,1138.2419,703.307,-1135.37,471.245,-1333.745458,147.2,2414.83125,65.121911,13.5464,98.010565,20.551653
2026-08-23T17:00:00,2026-08-23T19:00:00,DK1,357.402781,88.561337,62.135624,79.835347,21.348811,1039.006387,3.708386,661.293418,1.007904,10.363043,2.340957,187.778833,32.088501,11.43446,432.7689,703.841,-160.92,657.511,-1450.883516,-204.6,2536.023173,63.261022,16.5501,96.814463,22.948713
2026-08-23T16:00:00,2026-08-23T18:00:00,DK1,144.281056,83.310313,59.720529,109.876109,27.716602,1138.884272,4.385905,833.016143,1.004484,37.772459,7.214822,510.172164,59.35984,13.376184,-480.027,685.482,715.1,386.684,-1446.360011,-98.0,2792.96987,62.268987,19.688,104.36858,76.146249
2026-08-23T15:00:00,2026-08-23T17:00:00,DK1,24.895757,74.828582,58.939275,159.469074,34.40122,1211.290831,5.865949,942.707351,1.000834,87.320078,14.843567,770.84844,70.052475,12.692272,-1247.2113,353.785,1091.23,605.412,-1156.984789,40.1,3155.486614,66.201282,51.1463,114.598929,257.065012
2026-08-23T14:00:00,2026-08-23T16:00:00,DK1,0.0,71.943796,45.170328,171.136434,32.294733,993.940346,6.687606,907.542109,1.017261,124.083677,21.379499,539.047437,104.126625,5.253951,-1413.3029,10.148,3055.64,499.173,-1146.209511,-531.6,3497.472393,102.586441,56.0589,107.935582,524.612528
2026-08-23T13:00:00,2026-08-23T15:00:00,DK1,0.0,67.844198,42.805377,189.868094,23.083942,1029.388664,6.432747,933.875495,1.030538,173.113412,30.256263,577.240142,97.858864,2.000077,-1413.3075,-8.162,2967.94,636.99,-1146.182827,-572.0,3640.075489,101.851477,61.5195,107.96612,667.406822
2026-08-23T12:00:00,2026-08-23T14:00:00,DK1,0.0,67.135407,43.178889,249.324445,29.394848,1075.470062,6.66689,1002.814184,1.021945,191.668357,34.344044,818.3951,62.223118,1.710501,-1413.1422,-566.1,3368.02,670.18,-1155.915888,-584.3,3902.089703,124.916132,74.7742,109.997643,811.648263
2026-08-23T11:00:00,2026-08-23T13:00:00,DK1,0.0,67.964663,42.428646,247.726164,31.059707,1094.064592,6.841201,1103.232648,1.026706,186.311198,33.494286,978.249393,66.940651,1.836393,-1413.1722,-616.359,3462.03,663.971,-1447.094726,-566.9,3943.651325,127.459712,75.7922,113.872807,831.283189
2026-08-23T10:00:00,2026-08-23T12:00:00,DK1,0.0,66.723815,43.735386,227.335283,33.670795,1096.98816,6.770876,1070.151714,1.037844,177.153868,31.983369,994.113695,76.653816,1.803995,-1413.0236,-612.849,3444.75,681.71,-1452.758237,-496.3,3979.651778,127.24923,76.7236,109.580339,882.637256
2026-08-23T09:00:00,2026-08-23T11:00:00,DK1,0.0,64.0345,43.731167,227.095625,34.190899,1171.125832,6.589796,1010.276184,1.081703,146.767244,24.530581,765.935302,67.571793,1.51337,-1412.8861,-380.648,3381.17,683.447,-1452.845577,-589.3,3793.381316,121.890092,69.6021,111.254433,751.234425
2026-08-23T08:00:00,2026-08-23T10:00:00,DK1,0.0,63.192786,43.841432,177.087772,34.509431,1250.005001,6.511249,950.391699,1.060797,91.531696,16.176709,583.703495,84.230568,1.788589,-1412.4972,30.951,3042.41,661.02,-1452.985683,-588.4,3584.529342,110.174197,61.0682,109.996695,651.157147
2026-08-23T07:00:00,2026-08-23T09:00:00,DK1,0.0,69.745895,49.994982,151.014036,36.635509,1484.47637,5.738428,925.248675,1.051306,57.808215,8.808537,463.824569,63.216492,2.907155,-1412.5944,525.475,2269.48,77.844,-1453.029036,-260.6,3067.045734,88.289301,51.3764,103.322412,353.07563
2026-08-23T06:00:00,2026-08-23T08:00:00,DK1,0.0,71.070401,59.657237,106.3799,51.36768,1710.613274,4.93955,1068.674569,1.063411,32.56658,4.556471,406.276605,23.461744,4.363881,-1335.1018,706.004,1164.72,-644.513,-1452.907378,486.4,2469.593125,81.915284,57.2358,92.545683,198.258688
2026-08-23T05:00:00,2026-08-23T07:00:00,DK1,0.0,78.701718,60.06242,85.770462,55.973351,1714.913079,4.544775,1065.559996,1.060443,11.567997,1.66353,145.000099,7.911582,6.711689,-942.3233,707.2,835.6,-316.076,-1452.218121,65.2,2136.823719,76.504082,32.7573,86.734987,74.493662
2026-08-23T04:00:00,2026-08-23T06:00:00,DK1,0.0,74.273955,58.994419,69.468293,60.93771,1774.861976,4.525695,1067.535477,1.043964,2.068932,0.997776,30.436747,1.675173,1.256653,-706.2246,707.823,325.56,120.621,-1416.788696,-171.4,2007.667474,77.713771,18.9366,85.908626,68.342988
2026-08-23T03:00:00,2026-08-23T05:00:00,DK1,0.0,73.771067,57.814348,67.340073,60.430852,1761.014761,4.325632,1085.513192,1.064731,0.678437,0.276206,5.245469,0.310006,3.518742,-598.826,711.858,77.85,248.61,-1452.371242,-163.1,1945.324274,76.934581,17.481,84.235762,42.969661
2026-08-23T02:00:00,2026-08-23T04:00:00,DK1,0.0,75.281708,58.102072,69.244832,60.742263,1741.268896,4.872352,1218.066618,1.04995,0.461279,0.088989,6.75372,0.365199,14.860175,-694.9257,709.999,342.21,8.951,-1452.927175,-205.0,1959.465178,78.07983,17.3907,85.329857,30.753702
2026-08-23T01:00:00,2026-08-23T03:00:00,DK1,0.0,73.896871,57.548564,69.595674,61.364017,1819.378288,5.513621,1331.466882,1.061382,0.384481,0.096643,15.686648,0.808389,7.977528,-785.6254,709.258,598.12,-257.213,-1453.348296,-251.5,2004.470292,79.248623,23.4354,87.285429,40.094114
2026-08-23T00:00:00,2026-08-23T02:00:00,DK1,0.0,75.766407,56.684951,72.074767,62.547356,1895.711037,5.873443,1381.535702,1.07007,0.721966,0.197593,20.45317,1.068636,6.157069,-644.3253,716.903,511.46,-390.282,-1453.043025,-269.4,2051.174842,82.748194,23.0543,91.310451,43.088762
2026-08-22T23:00:00,2026-08-23T01:00:00,DK1,8.151735,76.845462,56.662087,72.042689,59.406023,1906.764322,6.564725,1429.027657,1.056939,0.556662,0.184109,6.78739,0.376408,4.907138,-600.7247,716.602,380.49,-512.83,-1453.057388,-9.2,2150.613258,79.987459,25.4117,98.202267,84.471796
2026-08-22T22:00:00,2026-08-23T00:00:00,DK1,28.147685,75.291055,57.713923,74.0068,60.51322,1914.774848,7.335157,1516.297803,1.068572,1.183125,0.473199,23.624295,1.264031,1.241961,-523.624,716.583,68.74,-373.44,-1452.99774,-76.2,2121.996934,80.099703,19.685,95.058661,36.730824
2026-08-22T21:00:00,2026-08-22T23:00:00,DK1,30.822093,74.702921,59.028957,74.578549,61.702704,1859.406843,8.048452,1578.623233,1.063444,0.711021,0.328699,14.939991,0.798986,11.333843,-133.7248,716.584,-605.74,55.634,-1453.031529,-172.7,2183.111407,86.057836,8.0898,92.741017,54.880291
2026-08-22T20:00:00,2026-08-22T22:00:00,DK1,37.712842,79.80879,60.882476,73.113108,63.909253,1853.182798,8.067352,1613.373535,1.066122,0.887277,0.338245,59.954305,3.058991,10.990601,94.4725,716.46,-38.55,-558.285,-1453.355165,-351.9,2275.18803,92.428922,15.0955,95.828819,29.821311
2026-08-22T19:00:00,2026-08-22T21:00:00,DK1,29.271489,79.329841,60.58083,74.565433,64.555848,1889.741516,7.978603,1584.970531,1.086356,2.033681,1.132906,40.028033,2.159731,20.561752,17.6685,716.377,389.42,-702.771,-1453.320849,-448.7,2376.670201,91.931043,21.1125,102.136173,28.568063
2026-08-22T18:00:00,2026-08-22T20:00:00,DK1,31.263034,81.98648,60.988162,79.836622,68.524199,1838.631219,8.394791,1680.230043,1.073349,6.835278,3.472228,65.599978,3.795374,14.147895,80.6689,691.109,297.59,-652.975,-1453.333315,-445.6,2462.238237,91.213052,18.6631,105.352814,61.603236
2026-08-22T17:00:00,2026-08-22T19:00:00,DK1,16.731093,103.253646,62.640083,100.11435,68.447692,1732.914385,9.464452,1930.422686,1.072551,15.653752,3.836165,244.987563,13.223874,9.946569,-557.3265,641.723,501.36,-563.879,-1453.140783,-271.8,2609.645578,81.927417,28.4465,112.975888,114.049743
2026-08-22T16:00:00,2026-08-22T18:00:00,DK1,0.0,75.468149,59.127223,146.505111,64.183282,1628.965648,10.40302,2143.066661,1.066655,64.286305,10.147693,536.058599,35.765972,9.695476,-1205.4581,367.776,1346.38,-608.273,-1446.216674,-397.4,2841.548019,87.492625,52.7731,113.996406,192.828904
2026-08-22T15:00:00,2026-08-22T17:00:00,DK1,0.0,70.725631,53.06619,187.813292,47.710075,1452.698528,10.65471,1952.90948,1.07218,128.072331,21.311831,786.574435,46.797932,1.688833,-1413.2962,-605.79,1556.58,543.476,-1160.090167,-376.5,3305.475079,97.933377,74.7162,115.17755,503.71351
2026-08-22T14:00:00,2026-08-22T16:00:00,DK1,0.0,69.34502,47.425581,230.866369,48.984395,1224.271702,10.082984,1577.941887,1.079913,186.023759,29.715752,901.112473,55.842598,1.309113,-1413.1364,-730.164,2225.05,637.436,-1250.083563,-182.3,3670.803584,93.770519,79.6994,115.163633,722.168797
2026-08-22T13:00:00,2026-08-22T15:00:00,DK1,0.0,68.432377,43.333933,234.62559,45.619792,1181.632007,9.333918,1397.995324,1.090056,187.559994,34.457903,903.219912,56.26189,1.399539,-1412.9439,-732.352,2745.11,679.619,-1257.558834,-257.7,3929.136501,108.58091,81.1109,109.872582,850.288306
2026-08-22T12:00:00,2026-08-22T14:00:00,DK1,0.0,66.540271,44.182488,236.901684,34.298596,1217.698174,8.965491,1357.45803,1.080946,190.701353,36.92391,913.38601,57.050564,1.552499,-1412.9675,-732.425,2978.53,683.38,-1449.103098,-253.0,3981.154418,111.335765,81.6635,115.347433,766.25128
2026-08-22T11:00:00,2026-08-22T13:00:00,DK1,0.0,67.514587,43.501747,253.565233,31.843302,1217.393825,8.36864,1275.45714,1.086388,209.97102,39.100644,1107.89493,67.848328,1.29032,-1412.9074,-732.326,3049.65,680.188,-1453.129225,-396.1,4060.211481,115.72928,81.1384,120.052125,753.883312
2026-08-22T10:00:00,2026-08-22T12:00:00,DK1,0.0,69.026653,43.920617,259.338551,39.138163,1265.529812,7.839879,1288.320738,1.089477,208.073584,38.367774,1155.676644,70.105904,1.990209,-1413.3246,-732.144,3013.68,604.712,-1452.905174,-562.4,3906.036227,120.880211,77.9956,119.494318,649.936802
2026-08-22T09:00:00,2026-08-22T11:00:00,DK1,0.0,68.310966,45.618087,268.834581,49.179578,1637.258589,7.635952,1527.730682,1.08625,199.516068,36.200878,1517.311327,87.651413,1.665828,-1412.7928,-731.819,1564.7,654.365,-1453.230756,-480.0,3589.222644,103.620062,79.7768,117.455214,554.822563
2026-08-22T08:00:00,2026-08-22T10:00:00,DK1,0.0,70.466123,58.923449,248.74634,51.522421,1837.353184,7.490898,1586.512481,1.055492,174.576581,28.074639,1492.533453,84.759232,5.664589,-1409.1456,-644.939,347.77,648.95,-1451.110486,-13.3,3125.903798,92.079266,75.5746,108.860279,294.72047
2026-08-22T07:00:00,2026-08-22T09:00:00,DK1,0.0,70.254811,59.515449,204.021198,53.764868,1817.696776,7.319046,1509.219744,1.062711,116.561999,18.605861,1223.59943,67.938362,1.840228,-1113.8656,269.358,-186.42,-74.762,-1360.75344,85.1,2770.057445,76.877035,37.8236,100.500448,150.698564
2026-08-22T06:00:00,2026-08-22T08:00:00,DK1,149.370603,69.728721,61.15272,148.989563,53.127617,1747.672748,6.386208,1304.280979,1.069118,59.112758,9.28309,723.795101,39.609547,3.647395,-630.5007,668.922,-952.09,130.824,-1041.988356,-119.7,2432.693112,78.554688,18.7217,93.078571,45.641733
2026-08-22T05:00:00,2026-08-22T07:00:00,DK1,281.58381,71.408312,61.708744,102.274433,53.618966,1689.916915,5.326841,1143.595863,1.050056,16.437423,2.632987,264.543428,14.180692,3.682327,483.0977,672.076,-2192.6,71.699,-398.420779,-139.4,2208.412718,87.992196,2.8103,85.024701,26.396473
2026-08-22T04:00:00,2026-08-22T06:00:00,DK1,336.995232,71.399171,61.40115,74.995006,52.872106,1696.704294,5.322534,1167.515949,1.053363,2.13179,0.736598,36.990989,1.992969,4.609343,1249.8946,628.659,-2762.08,-368.908,52.764395,-248.8,2066.250489,98.548648,8.2344,82.916152,24.805574
2026-08-22T03:00:00,2026-08-22T05:00:00,DK1,328.372895,73.234236,61.521505,66.068416,46.353842,1730.158306,5.553121,1180.049954,1.064971,0.407793,0.16956,9.142533,0.485994,2.481161,1376.4682,658.474,-2835.13,-374.294,-164.330409,-81.2,2085.052078,98.02601,8.5543,84.79835,29.803605
2026-08-22T02:00:00,2026-08-22T04:00:00,DK1,335.574418,71.951567,60.571854,63.608888,41.707061,1778.310513,5.51362,1171.279097,1.073339,0.350802,0.081923,6.82468,0.36287,2.408273,1376.2676,673.223,-2407.0,-434.102,-589.826443,-56.1,2102.081062,97.41091,10.2326,85.495204,25.05594
2026-08-22T01:00:00,2026-08-22T03:00:00,DK1,339.718428,118.221308,62.876287,61.863926,44.566727,1787.67747,5.232796,1129.955788,1.061723,0.497839,0.134284,8.374166,0.450314,1.853636,1376.4493,715.497,-2440.78,-533.16,-566.978911,4.6,2118.112081,100.484452,13.7003,83.246956,18.567161
2026-08-22T00:00:00,2026-08-22T02:00:00,DK1,343.482971,70.227584,59.579004,57.848952,48.895576,1787.906722,5.30306,1092.787111,1.057586,0.541587,0.132515,9.520908,0.50975,1.034432,1367.6008,655.81,-2290.01,-543.837,-545.978385,23.4,2145.813173,94.335915,14.0979,83.2599,16.315939
2026-08-21T23:00:00,2026-08-22T01:00:00,DK1,343.498434,93.605523,59.980317,55.710417,47.683551,1771.915674,5.202054,1069.278437,1.075527,0.538007,0.162916,25.194878,1.29479,4.739247,1364.0076,709.32,-2032.04,-646.068,-766.721712,59.0,2167.37766,97.496285,17.9587,83.513968,15.147062
2026-08-21T22:00:00,2026-08-22T00:00:00,DK1,358.3891,75.448354,58.766515,56.650077,44.996228,1729.441264,5.400695,1083.377995,1.079158,0.631423,0.265589,11.348351,0.612268,4.748069,1341.2851,675.63,-2161.68,-678.061,-427.086827,40.4,2221.642359,92.882837,19.7313,85.059812,15.93999
2026-08-21T21:00:00,2026-08-21T23:00:00,DK1,383.586738,78.089038,60.169221,60.576793,42.835662,1621.667135,5.467346,1163.05087,1.077128,0.738947,0.321894,9.448508,0.525467,4.671278,1225.4248,676.955,-2958.77,82.172,-252.866054,71.6,2276.741771,96.950511,3.7142,87.593983,20.932111
2026-08-21T20:00:00,2026-08-21T22:00:00,DK1,393.346718,97.689569,62.507298,70.805857,40.625812,1532.594228,5.091415,1075.582114,1.055469,1.136299,0.648137,9.01879,0.540161,3.915665,1263.2286,564.953,-2871.38,588.036,-596.519906,136.4,2379.275226,90.649652,13.824,91.301352,15.9113
2026-08-21T19:00:00,2026-08-21T21:00:00,DK1,402.578489,112.641129,63.516581,65.51548,36.661222,1302.516443,4.893245,942.290086,1.068382,2.588041,1.828089,34.656216,1.953617,9.303202,1310.0806,401.44,-2140.29,-319.969,195.463344,49.0,2477.735166,74.465286,7.0204,96.822246,16.473121
2026-08-21T18:00:00,2026-08-21T20:00:00,DK1,412.419611,119.749767,63.456745,70.447131,36.706814,1218.619005,5.387197,968.195508,1.073552,5.630058,3.023539,129.471548,6.906257,8.75165,1334.2461,375.53,-2321.33,-358.996,574.084919,-124.6,2528.773401,75.67057,11.4362,100.666911,15.476463
2026-08-21T17:00:00,2026-08-21T19:00:00,DK1,413.276512,158.796095,65.16687,97.663701,27.10984,1109.151123,6.411046,1087.494543,1.079064,22.90384,5.650873,337.213214,18.288397,7.516594,1376.2868,621.27,-3112.47,-302.294,870.349525,-167.1,2643.764036,88.990467,6.205,101.119978,14.748633
2026-08-21T16:00:00,2026-08-21T18:00:00,DK1,368.804058,129.233875,61.573544,147.465668,31.022764,1156.6659,7.997452,1394.598668,1.07944,59.480394,9.768477,667.588682,36.841877,3.718889,1319.468,622.846,-3357.2,-690.034,1371.045376,-504.9,2837.065065,106.923421,19.7236,105.649032,16.393054
2026-08-21T15:00:00,2026-08-21T17:00:00,DK1,345.057826,74.234185,60.36826,192.460297,26.100071,1127.730611,8.795464,1547.861144,1.080989,130.846814,19.213168,1113.831443,63.194572,8.457018,1116.9878,663.799,-3283.67,-597.625,940.323634,-571.4,2987.647295,110.313598,17.0722,107.35545,47.442289
2026-08-21T14:00:00,2026-08-21T16:00:00,DK1,281.544344,74.519728,59.658434,240.771987,27.353122,981.925545,9.186843,1523.219059,1.078852,208.33296,29.853944,1609.314137,92.375053,5.039635,822.8999,678.047,-3382.08,281.546,84.450148,-564.9,3064.13669,108.043936,6.8041,106.225813,80.177031
2026-08-21T13:00:00,2026-08-21T15:00:00,DK1,295.936942,66.001139,59.951378,256.518774,28.658916,1002.502384,9.662035,1630.79001,1.081166,239.304401,37.479762,1893.387745,108.508598,4.438234,376.528,628.512,-3195.88,613.923,-622.352488,-305.9,3129.051993,104.334258,15.419,110.472083,84.851377
2026-08-21T12:00:00,2026-08-21T14:00:00,DK1,271.220312,65.904302,60.483789,278.414861,22.578332,827.723596,9.138481,1561.48199,1.067801,284.84402,41.152197,2014.243049,117.011963,4.588146,-288.5876,632.67,-1763.0,681.075,-1405.14271,-192.9,3223.967529,82.698255,24.4786,103.246627,111.210292
2026-08-21T11:00:00,2026-08-21T13:00:00,DK1,304.012841,67.836612,59.926995,271.981053,16.985163,664.823664,8.03384,1290.372135,1.084377,294.011797,41.714091,2058.686407,119.720612,5.804873,-400.8036,690.33,-1721.58,683.403,-1192.096053,25.1,3289.34781,68.533995,26.0556,103.661958,100.141423
2026-08-21T10:00:00,2026-08-21T12:00:00,DK1,338.334887,67.716944,58.820009,269.783703,11.46353,554.488666,6.70343,1033.339743,1.079069,276.376647,37.381585,1908.295662,111.102692,2.146404,-272.2055,699.978,-1238.39,669.194,-1400.649254,183.0,3317.96022,65.731813,23.4465,99.705255,86.470989
2026-08-21T09:00:00,2026-08-21T11:00:00,DK1,345.971988,71.347836,58.225281,245.334367,13.557109,540.780491,5.990909,854.101649,1.09112,238.180044,30.041841,1709.682419,98.895218,4.850602,-104.0041,700.722,-864.61,651.129,-1427.206834,130.5,3304.580937,56.873826,20.0501,108.245402,64.869782
2026-08-21T08:00:00,2026-08-21T10:00:00,DK1,344.238167,88.62226,58.282081,226.915529,14.112922,502.55229,5.566645,720.79525,1.076107,196.496718,23.640656,1710.3469,96.524216,4.146831,221.7986,689.875,-521.96,202.639,-1366.689671,44.8,3263.779499,59.220461,4.1224,101.79681,60.868394
2026-08-21T07:00:00,2026-08-21T09:00:00,DK1,340.84498,74.397806,59.105101,202.994263,14.191371,514.82238,4.28978,543.346913,1.073138,145.64785,16.663349,1461.230517,81.177086,3.323035,560.096,614.07,-1174.54,209.255,-433.391503,-116.9,3121.697066,52.845539,4.319,101.268807,38.446765
